feat_name,obj_id,time,feat_start,feat_end,vel,vel_err,vel_samperr,pew,pew_err,pew_samperr,area,area_err,area_samperr,spec_flag,feat_flag,notes,phase,spec_type,RA,DEC,Nsearchepoch,IAUName,Classification,Peakrmag,MJDatPeakrmag,NepochSNR5,nSNspec,nGALspec,zspecHelio,zspecerrHelio,zCMB,zerrCMB,x0SALT2zspec,x0errSALT2zspec,x1SALT2zspec,x1errSALT2zspec,cSALT2zspec,cerrSALT2zspec,PeakMJDSALT2zspec,PeakMJDderrSALT2zspec,muSALT2zspec,muerrSALT2zspec,fitprobSALT2zspec,chi2SALT2zspec,ndofSALT2zspec,deltaMLCS2k2zspec,deltaerrMLCS2k2zspec,avMLCS2k2zspec,averrMLCS2k2zspec,PeakMJDMLCS2k2zspec,PeakMJDerrMLCS2k2zspec,muMLCS2k2zspec,muerrMLCS2k2zspec,fitprobMLCS2k2zspec,chi2MLCS2k2zspec,ndofMLCS2k2zspec,PIaPSNIDzspec,logprobIaPSNIDzspec,lcqualityIaPSNIDzspec,PIbcPSNIDzspec,logprobIbcPSNIDzspec,lcqualityIbcPSNIDzspec,PIIPSNIDzspec,logprobIIPSNIDzspec,lcqualityIIPSNIDzspec,NnnPSNIDzspec,PnnIaPSNIDzspec,PnnIbcPSNIDzspec,PnnIIPSNIDzspec,zPSNIDzspec,zerrPSNIDzspec,dm15PSNIDzspec,dm15errPSNIDzspec,avPSNIDzspec,averrPSNIDzspec,PeakMJDPSNIDzspec,PeakMJDerrPSNIDzspec,SNIbctypePSNIDzspec,SNIItypePSNIDzspec,x0SALT2flat,x0errSALT2flat,x1SALT2flat,x1errSALT2flat,cSALT2flat,cerrSALT2flat,PeakMJDSALT2flat,PeakMJDerrSALT2flat,zphotSALT2flat,zphoterrSALT2flat,fitprobSALT2flat,chi2SALT2flat,ndofSALT2flat,PIaPSNIDflat,logprobIaPSNIDflat,lcqualityIaPSNIDflat,PIbcPSNIDflat,logprobIbcPSNIDflat,lcqualityIbcPSNIDflat,PIIPSNIDflat,logprobIIPSNIDflat,lcqualityIIPSNIDflat,NnnPSNIDflat,PnnIaPSNIDflat,PnnIbcPSNIDflat,PnnIIPSNIDflat,zPSNIDflat,zerrPSNIDflat,dm15PSNIDflat,dm15errPSNIDflat,avPSNIDflat,averrPSNIDflat,PeakMJDPSNIDflat,PeakMJDerrPSNIDflat,SNIbctypePSNIDflat,SNIItypePSNIDflat,objIDHost,RAhost,DEChost,separationhost,DLRhost,zphothost,zphoterrhost,zphotRFhost,zphotRFerrhost,dereduhost,erruhost,deredghost,errghost,deredrhost,errrhost,deredihost,errihost,deredzhost,errzhost,logMassFSPS,logMassloFSPS,logMasshiFSPS,logSSFRFSPS,logSSFRloFSPS,logSSFRhiFSPS,ageFSPS,ageloFSPS,agehiFSPS,minredchi2FSPS,logMassPEGASE,logMassloPEGASE,logMasshiPEGASE,logSFRPEGASE,logSFRloPEGASE,logSFRhiPEGASE,agePEGASE,ageloPEGASE,agehiPEGASE,minchi2PEGASE,Notes,delta_t,is_peak,branch_type,arcmin,kpc
pW3,19027,2454389.5,4084.774957866561,4551.031030038664,9487.70423087793,0.0,238.24762472317482,73.22354440949604,0.0,4.4551432551276084,1.566206196985405,0.0,0.11037996337678826,0,0,,2.3999999999068677,unknown,328.884178,-0.371996,7,2007my,SNIa,21.3,54385.2,7,1,0,0.292633,1.3e-05,0.291136,1.3e-05,6.63e-05,4.42e-06,0.46,0.53,-0.0,0.05,54386.6,0.97,40.54,0.23,0.331,53.79,50.0,-0.12,0.16,0.27,0.14,54385.8,0.84,40.6,0.17,0.592,47.06,50.0,1.0,-0.222,55.0,0.0,-2.21,2.0,0.0,-2.77,62.0,672.0,0.997,0.0,0.003,0.2915,0.0,0.99,0.09,0.25,0.15,54385.57,0.76,306.0,301.0,6.66e-05,4.21e-06,0.35,0.52,-0.12,0.04,54386.9,0.65,0.3453,0.0033,0.56,59.67,62.0,0.998,-0.21,55.0,0.002,-0.538,2.0,0.0,-1.99,62.0,780.0,0.997,0.001,0.001,0.2403,0.0687,1.03,0.1,0.47,0.38,54384.96,0.85,303.0,301.0,1.2376565681192312e+18,328.884003,-0.371785,0.99,1.32,0.276,0.0787,0.2927,0.1225,22.13,0.438,21.729,0.119,21.016,0.083,21.058,0.115,20.66,0.33,9.59,9.48,9.74,-10.01,-10.13,-9.94,2.42,1.84,3.64,0.54,9.39,9.04,9.57,0.04,-0.01,0.7,0.48,0.08,0.64,0.67,,2.3999999999068677,True,unknown,0.0165,20.683457928386538
pW5,19027,2454389.5,5234.15039159314,5641.543570932885,6981.608343722859,0.0,347.3656348794248,61.67174671793211,0.0,3.443009465055104,0.6966205499206205,0.0,0.04533047093287257,0,0,,2.3999999999068677,unknown,328.884178,-0.371996,7,2007my,SNIa,21.3,54385.2,7,1,0,0.292633,1.3e-05,0.291136,1.3e-05,6.63e-05,4.42e-06,0.46,0.53,-0.0,0.05,54386.6,0.97,40.54,0.23,0.331,53.79,50.0,-0.12,0.16,0.27,0.14,54385.8,0.84,40.6,0.17,0.592,47.06,50.0,1.0,-0.222,55.0,0.0,-2.21,2.0,0.0,-2.77,62.0,672.0,0.997,0.0,0.003,0.2915,0.0,0.99,0.09,0.25,0.15,54385.57,0.76,306.0,301.0,6.66e-05,4.21e-06,0.35,0.52,-0.12,0.04,54386.9,0.65,0.3453,0.0033,0.56,59.67,62.0,0.998,-0.21,55.0,0.002,-0.538,2.0,0.0,-1.99,62.0,780.0,0.997,0.001,0.001,0.2403,0.0687,1.03,0.1,0.47,0.38,54384.96,0.85,303.0,301.0,1.2376565681192312e+18,328.884003,-0.371785,0.99,1.32,0.276,0.0787,0.2927,0.1225,22.13,0.438,21.729,0.119,21.016,0.083,21.058,0.115,20.66,0.33,9.59,9.48,9.74,-10.01,-10.13,-9.94,2.42,1.84,3.64,0.54,9.39,9.04,9.57,0.04,-0.01,0.7,0.48,0.08,0.64,0.67,,2.3999999999068677,True,unknown,0.0165,20.683457928386538
pW4,19027,2454389.5,4619.188063844552,5116.424605928422,15986.27662169866,0.0,329.56799304917666,89.12033517961866,0.0,3.5165418584020762,1.3402536752154437,0.0,0.06228835673529875,0,0,,2.3999999999068677,unknown,328.884178,-0.371996,7,2007my,SNIa,21.3,54385.2,7,1,0,0.292633,1.3e-05,0.291136,1.3e-05,6.63e-05,4.42e-06,0.46,0.53,-0.0,0.05,54386.6,0.97,40.54,0.23,0.331,53.79,50.0,-0.12,0.16,0.27,0.14,54385.8,0.84,40.6,0.17,0.592,47.06,50.0,1.0,-0.222,55.0,0.0,-2.21,2.0,0.0,-2.77,62.0,672.0,0.997,0.0,0.003,0.2915,0.0,0.99,0.09,0.25,0.15,54385.57,0.76,306.0,301.0,6.66e-05,4.21e-06,0.35,0.52,-0.12,0.04,54386.9,0.65,0.3453,0.0033,0.56,59.67,62.0,0.998,-0.21,55.0,0.002,-0.538,2.0,0.0,-1.99,62.0,780.0,0.997,0.001,0.001,0.2403,0.0687,1.03,0.1,0.47,0.38,54384.96,0.85,303.0,301.0,1.2376565681192312e+18,328.884003,-0.371785,0.99,1.32,0.276,0.0787,0.2927,0.1225,22.13,0.438,21.729,0.119,21.016,0.083,21.058,0.115,20.66,0.33,9.59,9.48,9.74,-10.01,-10.13,-9.94,2.42,1.84,3.64,0.54,9.39,9.04,9.57,0.04,-0.01,0.7,0.48,0.08,0.64,0.67,,2.3999999999068677,True,unknown,0.0165,20.683457928386538
pW6,6057,2453666.5,5648.161537018052,5869.498608852896,11052.266718812774,0.0,381.3532349343271,13.708787319296812,0.0,3.1627299051183986,3.5337875443509318e-15,0.0,8.452109097997319e-16,0,0,,2.3999999999068677,unknown,52.553604,-0.974586,15,2005if,SNIa,18.7,53666.5,16,2,0,0.067072,9e-06,0.066511,9e-06,0.000816,5.71e-05,-0.4,0.12,0.1,0.03,53663.6,0.13,37.37,0.19,0.314,39.56,36.0,0.08,0.07,0.37,0.07,53663.2,0.3,37.55,0.06,0.997,39.16,67.0,1.0,-0.0039,63.0,0.0,-58.4,2.0,0.0,-120.0,55.0,90.0,1.0,0.0,0.0,0.0666,0.0,1.1,0.03,0.61,0.05,53662.89,0.22,306.0,301.0,0.00071,5.7e-05,-0.41,0.12,0.09,0.03,53663.6,0.15,0.0781,0.0023,0.99,42.39,66.0,1.0,-0.0,63.0,0.0,-53.1,2.0,0.0,-83.8,55.0,69.0,1.0,0.0,0.0,0.0715,0.0089,1.1,0.03,0.56,0.1,53662.9,0.23,306.0,301.0,1.2376662994828004e+18,52.553692,-0.974474,0.51,0.17,0.0771,0.0249,0.0843,0.0282,18.305,0.038,17.292,0.007,16.864,0.007,16.591,0.007,16.433,0.02,10.07,10.02,10.12,-10.33,-10.43,-10.23,5.51,4.09,7.01,0.41,10.01,9.98,10.04,0.72,0.68,0.77,0.4,0.34,0.45,23.65,,2.3999999999068677,True,CN,0.0085,10.673610409777636
pW7,6057,2453666.5,5993.102428189246,6412.7805124475135,10332.40357691557,0.0,33.32155288321004,73.35470282477559,0.0,3.0126559376055013,1.6025972454402847e-14,0.0,7.158897133065428e-16,0,0,,2.3999999999068677,unknown,52.553604,-0.974586,15,2005if,SNIa,18.7,53666.5,16,2,0,0.067072,9e-06,0.066511,9e-06,0.000816,5.71e-05,-0.4,0.12,0.1,0.03,53663.6,0.13,37.37,0.19,0.314,39.56,36.0,0.08,0.07,0.37,0.07,53663.2,0.3,37.55,0.06,0.997,39.16,67.0,1.0,-0.0039,63.0,0.0,-58.4,2.0,0.0,-120.0,55.0,90.0,1.0,0.0,0.0,0.0666,0.0,1.1,0.03,0.61,0.05,53662.89,0.22,306.0,301.0,0.00071,5.7e-05,-0.41,0.12,0.09,0.03,53663.6,0.15,0.0781,0.0023,0.99,42.39,66.0,1.0,-0.0,63.0,0.0,-53.1,2.0,0.0,-83.8,55.0,69.0,1.0,0.0,0.0,0.0715,0.0089,1.1,0.03,0.56,0.1,53662.9,0.23,306.0,301.0,1.2376662994828004e+18,52.553692,-0.974474,0.51,0.17,0.0771,0.0249,0.0843,0.0282,18.305,0.038,17.292,0.007,16.864,0.007,16.591,0.007,16.433,0.02,10.07,10.02,10.12,-10.33,-10.43,-10.23,5.51,4.09,7.01,0.41,10.01,9.98,10.04,0.72,0.68,0.77,0.4,0.34,0.45,23.65,,2.3999999999068677,True,CN,0.0085,10.673610409777636
pW5,6057,2453666.5,5231.357960186206,5653.910551870905,5334.584315373464,0.0,1307.6058014271305,58.821856422665434,0.0,5.007388800021867,1.636515723648346e-14,0.0,1.5906794385465016e-15,0,0,,2.3999999999068677,unknown,52.553604,-0.974586,15,2005if,SNIa,18.7,53666.5,16,2,0,0.067072,9e-06,0.066511,9e-06,0.000816,5.71e-05,-0.4,0.12,0.1,0.03,53663.6,0.13,37.37,0.19,0.314,39.56,36.0,0.08,0.07,0.37,0.07,53663.2,0.3,37.55,0.06,0.997,39.16,67.0,1.0,-0.0039,63.0,0.0,-58.4,2.0,0.0,-120.0,55.0,90.0,1.0,0.0,0.0,0.0666,0.0,1.1,0.03,0.61,0.05,53662.89,0.22,306.0,301.0,0.00071,5.7e-05,-0.41,0.12,0.09,0.03,53663.6,0.15,0.0781,0.0023,0.99,42.39,66.0,1.0,-0.0,63.0,0.0,-53.1,2.0,0.0,-83.8,55.0,69.0,1.0,0.0,0.0,0.0715,0.0089,1.1,0.03,0.56,0.1,53662.9,0.23,306.0,301.0,1.2376662994828004e+18,52.553692,-0.974474,0.51,0.17,0.0771,0.0249,0.0843,0.0282,18.305,0.038,17.292,0.007,16.864,0.007,16.591,0.007,16.433,0.02,10.07,10.02,10.12,-10.33,-10.43,-10.23,5.51,4.09,7.01,0.41,10.01,9.98,10.04,0.72,0.68,0.77,0.4,0.34,0.45,23.65,,2.3999999999068677,True,CN,0.0085,10.673610409777636
pW4,6057,2453666.5,4616.213370930924,5228.483452759774,17146.372913364674,0.0,288.1434330715667,120.04215295565358,0.0,5.146951621286436,3.768395405562298e-14,0.0,1.9434919710932026e-15,0,0,,2.3999999999068677,unknown,52.553604,-0.974586,15,2005if,SNIa,18.7,53666.5,16,2,0,0.067072,9e-06,0.066511,9e-06,0.000816,5.71e-05,-0.4,0.12,0.1,0.03,53663.6,0.13,37.37,0.19,0.314,39.56,36.0,0.08,0.07,0.37,0.07,53663.2,0.3,37.55,0.06,0.997,39.16,67.0,1.0,-0.0039,63.0,0.0,-58.4,2.0,0.0,-120.0,55.0,90.0,1.0,0.0,0.0,0.0666,0.0,1.1,0.03,0.61,0.05,53662.89,0.22,306.0,301.0,0.00071,5.7e-05,-0.41,0.12,0.09,0.03,53663.6,0.15,0.0781,0.0023,0.99,42.39,66.0,1.0,-0.0,63.0,0.0,-53.1,2.0,0.0,-83.8,55.0,69.0,1.0,0.0,0.0,0.0715,0.0089,1.1,0.03,0.56,0.1,53662.9,0.23,306.0,301.0,1.2376662994828004e+18,52.553692,-0.974474,0.51,0.17,0.0771,0.0249,0.0843,0.0282,18.305,0.038,17.292,0.007,16.864,0.007,16.591,0.007,16.433,0.02,10.07,10.02,10.12,-10.33,-10.43,-10.23,5.51,4.09,7.01,0.41,10.01,9.98,10.04,0.72,0.68,0.77,0.4,0.34,0.45,23.65,,2.3999999999068677,True,CN,0.0085,10.673610409777636
pW3,6057,2453666.5,4124.672601011982,4552.974207549542,7980.9595589566015,0.0,184.7274369056199,65.32999662581788,0.0,5.818663958657763,2.2447590187772785e-14,0.0,2.3559097225706422e-15,0,0,,2.3999999999068677,unknown,52.553604,-0.974586,15,2005if,SNIa,18.7,53666.5,16,2,0,0.067072,9e-06,0.066511,9e-06,0.000816,5.71e-05,-0.4,0.12,0.1,0.03,53663.6,0.13,37.37,0.19,0.314,39.56,36.0,0.08,0.07,0.37,0.07,53663.2,0.3,37.55,0.06,0.997,39.16,67.0,1.0,-0.0039,63.0,0.0,-58.4,2.0,0.0,-120.0,55.0,90.0,1.0,0.0,0.0,0.0666,0.0,1.1,0.03,0.61,0.05,53662.89,0.22,306.0,301.0,0.00071,5.7e-05,-0.41,0.12,0.09,0.03,53663.6,0.15,0.0781,0.0023,0.99,42.39,66.0,1.0,-0.0,63.0,0.0,-53.1,2.0,0.0,-83.8,55.0,69.0,1.0,0.0,0.0,0.0715,0.0089,1.1,0.03,0.56,0.1,53662.9,0.23,306.0,301.0,1.2376662994828004e+18,52.553692,-0.974474,0.51,0.17,0.0771,0.0249,0.0843,0.0282,18.305,0.038,17.292,0.007,16.864,0.007,16.591,0.007,16.433,0.02,10.07,10.02,10.12,-10.33,-10.43,-10.23,5.51,4.09,7.01,0.41,10.01,9.98,10.04,0.72,0.68,0.77,0.4,0.34,0.45,23.65,,2.3999999999068677,True,CN,0.0085,10.673610409777636
pW2,6057,2453666.5,3923.457081162125,4124.672601011982,9275.664804821752,0.0,344.2831828612146,18.62075506330537,0.0,4.627891584749879,6.760295663551852e-15,0.0,1.8599894585289817e-15,0,0,,2.3999999999068677,unknown,52.553604,-0.974586,15,2005if,SNIa,18.7,53666.5,16,2,0,0.067072,9e-06,0.066511,9e-06,0.000816,5.71e-05,-0.4,0.12,0.1,0.03,53663.6,0.13,37.37,0.19,0.314,39.56,36.0,0.08,0.07,0.37,0.07,53663.2,0.3,37.55,0.06,0.997,39.16,67.0,1.0,-0.0039,63.0,0.0,-58.4,2.0,0.0,-120.0,55.0,90.0,1.0,0.0,0.0,0.0666,0.0,1.1,0.03,0.61,0.05,53662.89,0.22,306.0,301.0,0.00071,5.7e-05,-0.41,0.12,0.09,0.03,53663.6,0.15,0.0781,0.0023,0.99,42.39,66.0,1.0,-0.0,63.0,0.0,-53.1,2.0,0.0,-83.8,55.0,69.0,1.0,0.0,0.0,0.0715,0.0089,1.1,0.03,0.56,0.1,53662.9,0.23,306.0,301.0,1.2376662994828004e+18,52.553692,-0.974474,0.51,0.17,0.0771,0.0249,0.0843,0.0282,18.305,0.038,17.292,0.007,16.864,0.007,16.591,0.007,16.433,0.02,10.07,10.02,10.12,-10.33,-10.43,-10.23,5.51,4.09,7.01,0.41,10.01,9.98,10.04,0.72,0.68,0.77,0.4,0.34,0.45,23.65,,2.3999999999068677,True,CN,0.0085,10.673610409777636
pW3,18697,2454382.5,4073.681403740189,4588.903157555174,11997.026021860707,0.0,94.52136612575927,82.66521194686587,0.0,2.23549592982818,1.618289671627221e-14,0.0,5.252962976039014e-16,0,0,,-2.5,unknown,11.223947,-0.997054,16,2007ma,SNIa,19.1,54384.4,14,3,0,0.107623,1e-05,0.106377,1e-05,0.000469,1.22e-05,0.72,0.15,-0.01,0.02,54384.5,0.3,38.47,0.18,0.934,40.12,55.0,-0.16,0.07,0.18,0.05,54384.0,0.56,38.63,0.06,0.979,48.01,70.0,1.0,-0.0132,55.0,0.0,-47.2,2.0,0.0,-117.0,55.0,210.0,0.995,0.0,0.005,0.1066,0.0,1.01,0.03,0.18,0.05,54384.3,0.3,306.0,301.0,0.000458,1.11e-05,0.76,0.11,-0.02,0.02,54384.6,0.04,0.1249,0.05,0.94,47.41,64.0,1.0,-0.0,55.0,0.0,-37.8,2.0,0.0,-32.3,55.0,159.0,1.0,0.0,0.0,0.0852,0.0114,1.01,0.02,0.35,0.11,54384.02,0.34,306.0,301.0,1.2376571898363907e+18,11.224209,-0.996852,1.19,1.21,0.0732,0.0273,0.0895,0.025,19.719,0.074,18.389,0.012,17.709,0.01,17.31,0.01,17.007,0.024,10.52,10.48,10.56,-10.25,-10.48,-10.14,4.78,3.53,7.0,0.27,10.36,10.33,10.57,0.35,0.29,0.82,1.47,0.96,1.68,6.06,,2.5,True,SS,0.01983333333333333,24.843906580723164
pW4,18697,2454382.5,4588.903157555174,5192.765213101755,16796.051248678606,0.0,189.7941003533247,70.76500736544371,0.0,2.220049792086317,1.1384706707703958e-14,0.0,3.898267082530319e-16,0,0,,-2.5,unknown,11.223947,-0.997054,16,2007ma,SNIa,19.1,54384.4,14,3,0,0.107623,1e-05,0.106377,1e-05,0.000469,1.22e-05,0.72,0.15,-0.01,0.02,54384.5,0.3,38.47,0.18,0.934,40.12,55.0,-0.16,0.07,0.18,0.05,54384.0,0.56,38.63,0.06,0.979,48.01,70.0,1.0,-0.0132,55.0,0.0,-47.2,2.0,0.0,-117.0,55.0,210.0,0.995,0.0,0.005,0.1066,0.0,1.01,0.03,0.18,0.05,54384.3,0.3,306.0,301.0,0.000458,1.11e-05,0.76,0.11,-0.02,0.02,54384.6,0.04,0.1249,0.05,0.94,47.41,64.0,1.0,-0.0,55.0,0.0,-37.8,2.0,0.0,-32.3,55.0,159.0,1.0,0.0,0.0,0.0852,0.0114,1.01,0.02,0.35,0.11,54384.02,0.34,306.0,301.0,1.2376571898363907e+18,11.224209,-0.996852,1.19,1.21,0.0732,0.0273,0.0895,0.025,19.719,0.074,18.389,0.012,17.709,0.01,17.31,0.01,17.007,0.024,10.52,10.48,10.56,-10.25,-10.48,-10.14,4.78,3.53,7.0,0.27,10.36,10.33,10.57,0.35,0.29,0.82,1.47,0.96,1.68,6.06,,2.5,True,SS,0.01983333333333333,24.843906580723164
pW5,18697,2454382.5,5195.5352225308725,5539.0163917408545,9314.418632726594,0.0,300.2336398445588,41.30577585130468,0.0,2.9451447852352604,5.8978605671338615e-15,0.0,4.725193405687769e-16,0,0,,-2.5,unknown,11.223947,-0.997054,16,2007ma,SNIa,19.1,54384.4,14,3,0,0.107623,1e-05,0.106377,1e-05,0.000469,1.22e-05,0.72,0.15,-0.01,0.02,54384.5,0.3,38.47,0.18,0.934,40.12,55.0,-0.16,0.07,0.18,0.05,54384.0,0.56,38.63,0.06,0.979,48.01,70.0,1.0,-0.0132,55.0,0.0,-47.2,2.0,0.0,-117.0,55.0,210.0,0.995,0.0,0.005,0.1066,0.0,1.01,0.03,0.18,0.05,54384.3,0.3,306.0,301.0,0.000458,1.11e-05,0.76,0.11,-0.02,0.02,54384.6,0.04,0.1249,0.05,0.94,47.41,64.0,1.0,-0.0,55.0,0.0,-37.8,2.0,0.0,-32.3,55.0,159.0,1.0,0.0,0.0,0.0852,0.0114,1.01,0.02,0.35,0.11,54384.02,0.34,306.0,301.0,1.2376571898363907e+18,11.224209,-0.996852,1.19,1.21,0.0732,0.0273,0.0895,0.025,19.719,0.074,18.389,0.012,17.709,0.01,17.31,0.01,17.007,0.024,10.52,10.48,10.56,-10.25,-10.48,-10.14,4.78,3.53,7.0,0.27,10.36,10.33,10.57,0.35,0.29,0.82,1.47,0.96,1.68,6.06,,2.5,True,SS,0.01983333333333333,24.843906580723164
pW7,18697,2454382.5,5937.897749533097,6309.0790130342,11492.669399663448,0.0,108.99723484423124,39.47111416647228,0.0,4.181718605734523,5.007560237635155e-15,0.0,5.769896590328432e-16,0,0,,-2.5,unknown,11.223947,-0.997054,16,2007ma,SNIa,19.1,54384.4,14,3,0,0.107623,1e-05,0.106377,1e-05,0.000469,1.22e-05,0.72,0.15,-0.01,0.02,54384.5,0.3,38.47,0.18,0.934,40.12,55.0,-0.16,0.07,0.18,0.05,54384.0,0.56,38.63,0.06,0.979,48.01,70.0,1.0,-0.0132,55.0,0.0,-47.2,2.0,0.0,-117.0,55.0,210.0,0.995,0.0,0.005,0.1066,0.0,1.01,0.03,0.18,0.05,54384.3,0.3,306.0,301.0,0.000458,1.11e-05,0.76,0.11,-0.02,0.02,54384.6,0.04,0.1249,0.05,0.94,47.41,64.0,1.0,-0.0,55.0,0.0,-37.8,2.0,0.0,-32.3,55.0,159.0,1.0,0.0,0.0,0.0852,0.0114,1.01,0.02,0.35,0.11,54384.02,0.34,306.0,301.0,1.2376571898363907e+18,11.224209,-0.996852,1.19,1.21,0.0732,0.0273,0.0895,0.025,19.719,0.074,18.389,0.012,17.709,0.01,17.31,0.01,17.007,0.024,10.52,10.48,10.56,-10.25,-10.48,-10.14,4.78,3.53,7.0,0.27,10.36,10.33,10.57,0.35,0.29,0.82,1.47,0.96,1.68,6.06,,2.5,True,SS,0.01983333333333333,24.843906580723164
pW7,18415,2454379.5,5936.651610686375,6342.400168241049,10740.209110317628,0.0,10.309681470539633,90.18118943493795,0.0,0.9924514334762226,3.996600271065568e-15,0.0,5.884097757654693e-17,0,0,,-2.5,unknown,337.478285,1.058609,10,2007la,SNIa,20.0,54382.3,9,2,2,0.130767,2.2e-05,0.1294,2.2e-05,0.000264,1.35e-05,-1.51,0.19,-0.09,0.03,54381.5,0.27,38.92,0.19,0.99,28.17,47.0,0.47,0.11,-0.14,0.11,54381.4,0.31,39.11,0.1,0.986,31.35,51.0,1.0,-0.0155,63.0,0.0,-28.0,2.0,0.0,-96.5,63.0,29.0,0.966,0.0,0.035,0.1301,0.0,1.41,0.06,-0.06,0.1,54380.58,0.29,306.0,301.0,0.000254,1.35e-05,-1.51,0.19,-0.07,0.03,54381.6,0.28,0.1203,0.05,0.909,41.58,55.0,1.0,-0.01,63.0,0.0,-27.9,2.0,0.0,-43.4,63.0,31.0,0.968,0.0,0.032,0.1049,0.0241,1.41,0.06,0.02,0.15,54380.46,0.31,306.0,301.0,1.2376786174079798e+18,337.477509,1.058468,2.84,3.07,0.1244,0.0125,0.1273,0.0198,20.551,0.122,18.462,0.012,17.427,0.007,16.993,0.006,16.641,0.013,10.99,10.9,11.06,-15.64,-42.61,-12.91,8.02,5.62,10.02,1.09,10.82,10.75,10.84,,-99.0,-99.0,4.52,3.64,4.78,3.52,,2.5,True,CN,0.04733333333333333,58.934045396617336
pW5,18415,2454379.5,5190.486890437516,5642.655833814131,8567.822505523303,0.0,269.2658945990818,79.41064385192142,0.0,3.267915427251433,4.864405332710601e-15,0.0,2.258277807057094e-16,0,0,,-2.5,unknown,337.478285,1.058609,10,2007la,SNIa,20.0,54382.3,9,2,2,0.130767,2.2e-05,0.1294,2.2e-05,0.000264,1.35e-05,-1.51,0.19,-0.09,0.03,54381.5,0.27,38.92,0.19,0.99,28.17,47.0,0.47,0.11,-0.14,0.11,54381.4,0.31,39.11,0.1,0.986,31.35,51.0,1.0,-0.0155,63.0,0.0,-28.0,2.0,0.0,-96.5,63.0,29.0,0.966,0.0,0.035,0.1301,0.0,1.41,0.06,-0.06,0.1,54380.58,0.29,306.0,301.0,0.000254,1.35e-05,-1.51,0.19,-0.07,0.03,54381.6,0.28,0.1203,0.05,0.909,41.58,55.0,1.0,-0.01,63.0,0.0,-27.9,2.0,0.0,-43.4,63.0,31.0,0.968,0.0,0.032,0.1049,0.0241,1.41,0.06,0.02,0.15,54380.46,0.31,306.0,301.0,1.2376786174079798e+18,337.477509,1.058468,2.84,3.07,0.1244,0.0125,0.1273,0.0198,20.551,0.122,18.462,0.012,17.427,0.007,16.993,0.006,16.641,0.013,10.99,10.9,11.06,-15.64,-42.61,-12.91,8.02,5.62,10.02,1.09,10.82,10.75,10.84,,-99.0,-99.0,4.52,3.64,4.78,3.52,,2.5,True,CN,0.04733333333333333,58.934045396617336
pW2,18697,2454382.5,3921.3308851389893,4073.681403740189,10085.459912315551,0.0,1637.0822264945016,3.3883157706683376,0.0,2.0057077047732847,6.589785330466775e-16,0.0,3.9871291426491376e-16,0,0,,-2.5,unknown,11.223947,-0.997054,16,2007ma,SNIa,19.1,54384.4,14,3,0,0.107623,1e-05,0.106377,1e-05,0.000469,1.22e-05,0.72,0.15,-0.01,0.02,54384.5,0.3,38.47,0.18,0.934,40.12,55.0,-0.16,0.07,0.18,0.05,54384.0,0.56,38.63,0.06,0.979,48.01,70.0,1.0,-0.0132,55.0,0.0,-47.2,2.0,0.0,-117.0,55.0,210.0,0.995,0.0,0.005,0.1066,0.0,1.01,0.03,0.18,0.05,54384.3,0.3,306.0,301.0,0.000458,1.11e-05,0.76,0.11,-0.02,0.02,54384.6,0.04,0.1249,0.05,0.94,47.41,64.0,1.0,-0.0,55.0,0.0,-37.8,2.0,0.0,-32.3,55.0,159.0,1.0,0.0,0.0,0.0852,0.0114,1.01,0.02,0.35,0.11,54384.02,0.34,306.0,301.0,1.2376571898363907e+18,11.224209,-0.996852,1.19,1.21,0.0732,0.0273,0.0895,0.025,19.719,0.074,18.389,0.012,17.709,0.01,17.31,0.01,17.007,0.024,10.52,10.48,10.56,-10.25,-10.48,-10.14,4.78,3.53,7.0,0.27,10.36,10.33,10.57,0.35,0.29,0.82,1.47,0.96,1.68,6.06,,2.5,True,SS,0.01983333333333333,24.843906580723164
pW7,17366,2454354.5,5985.714840192802,6292.913890750956,9674.661902713262,0.0,82.86102541114684,70.84875050949896,0.0,6.507184601043817,2.695696046153789e-15,0.0,3.2760911956175727e-16,0,0,,2.5,unknown,315.787289,-1.029184,16,2007hz,SNIa,19.7,54356.2,16,3,0,0.139289,1.3e-05,0.138109,1.4e-05,0.000348,1.73e-05,0.52,0.18,-0.1,0.03,54351.5,0.28,39.02,0.18,0.924,30.48,43.0,-0.25,0.06,-0.05,0.07,54350.5,0.72,39.35,0.09,0.995,38.36,64.0,,,,,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,0.000339,1.72e-05,0.58,0.2,-0.1,0.03,54351.5,0.33,0.148,0.0109,0.936,39.14,54.0,1.0,-0.0,55.0,0.0,-32.8,2.0,0.0,-22.3,63.0,80.0,0.975,0.0,0.025,0.1361,0.0145,0.88,0.05,-0.06,0.1,54349.96,0.64,304.0,301.0,1.2376635420660206e+18,315.784973,-1.031169,10.98,4.71,0.1191,0.0278,0.1286,0.0287,19.125,0.08,17.747,0.011,17.03,0.007,16.633,0.007,16.45,0.021,10.97,10.91,11.02,-10.33,-10.65,-10.18,5.18,3.74,7.11,0.65,10.74,10.67,11.15,0.57,0.51,1.39,1.46,0.74,1.77,30.52,,2.5,True,CN,0.183,220.84396905272342
